k,weight,metric,accuracy,precision,recall,f1,specificity
16,distance,cosine,0.9261591478696742,0.918504191004191,0.9693650793650793,0.9425426614302799,0.8538961038961039
16,distance,canberra,0.9578634085213034,0.9542344201786925,0.9802380952380952,0.9668793725567962,0.9201298701298702
16,distance,braycurtis,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
16,distance,correlation,0.9261591478696742,0.918504191004191,0.9693650793650793,0.9425426614302799,0.8538961038961039
17,uniform,euclidean,0.9297619047619048,0.924654532203426,0.9692857142857143,0.9456568850238641,0.8647186147186148
17,uniform,manhattan,0.931547619047619,0.9256453274874327,0.9720634920634922,0.9472199444274455,0.864935064935065
17,uniform,minkowski,0.9297619047619048,0.924654532203426,0.9692857142857143,0.9456568850238641,0.8647186147186148
17,uniform,chebyshev,0.9261904761904761,0.9220760742070112,0.9664285714285714,0.9427909258118656,0.85995670995671
17,uniform,cosine,0.9226503759398497,0.9136827891239656,0.9693650793650794,0.9400629000614581,0.8443722943722942
17,uniform,canberra,0.9525689223057643,0.9468159693391891,0.9802380952380952,0.9629514869246851,0.9058441558441558
17,uniform,braycurtis,0.931547619047619,0.9256453274874327,0.9720634920634922,0.9472199444274455,0.864935064935065
17,uniform,correlation,0.9278822055137844,0.9186469986469987,0.972063492063492,0.9441475037798647,0.8536796536796537
17,distance,euclidean,0.9297619047619046,0.9296662207445262,0.9636507936507936,0.9453391883601283,0.8742424242424243
17,distance,manhattan,0.9333020050125314,0.9280635351687984,0.9720634920634922,0.9484787374670605,0.8696969696969697
17,distance,minkowski,0.9297619047619046,0.9296662207445262,0.9636507936507936,0.9453391883601283,0.8742424242424243
17,distance,chebyshev,0.9279761904761903,0.9269678080461136,0.9636507936507936,0.9439709791045952,0.8694805194805195
17,distance,cosine,0.9261591478696742,0.918504191004191,0.9693650793650793,0.9425426614302799,0.8538961038961039
17,distance,canberra,0.9543233082706767,0.94924511913676,0.9802380952380952,0.9642487842219823,0.9106060606060608
17,distance,braycurtis,0.9333020050125314,0.9280635351687984,0.9720634920634922,0.9484787374670605,0.8696969696969697
17,distance,correlation,0.9296679197994988,0.9212154737154737,0.9721428571428572,0.9453595628387305,0.8584415584415584
18,uniform,euclidean,0.9297619047619046,0.9296662207445262,0.9636507936507936,0.9453391883601283,0.8742424242424243
18,uniform,manhattan,0.9333020050125314,0.9280635351687984,0.9720634920634922,0.9484787374670605,0.8696969696969697
18,uniform,minkowski,0.9297619047619046,0.9296662207445262,0.9636507936507936,0.9453391883601283,0.8742424242424243
18,uniform,chebyshev,0.9261904761904761,0.9220760742070112,0.9664285714285714,0.9427909258118656,0.85995670995671
18,uniform,cosine,0.9208646616541353,0.9154447433859199,0.9637301587301588,0.9384005982499133,0.849134199134199
18,uniform,canberra,0.9525689223057643,0.949177642753494,0.9774603174603174,0.962804297481721,0.9106060606060605
18,uniform,braycurtis,0.9368107769423559,0.932217470664197,0.9720634920634922,0.9508659585911238,0.8787878787878789
18,uniform,correlation,0.9261278195488721,0.9205841945780028,0.9665079365079366,0.9424760812188943,0.8584415584415584
18,distance,euclidean,0.9297619047619046,0.9296662207445262,0.9636507936507936,0.9453391883601283,0.8742424242424243
18,distance,manhattan,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
18,distance,minkowski,0.9297619047619046,0.9296662207445262,0.9636507936507936,0.9453391883601283,0.8742424242424243
18,distance,chebyshev,0.9279761904761903,0.9269678080461136,0.9636507936507936,0.9439709791045952,0.8694805194805195
18,distance,cosine,0.9261591478696742,0.9163552288552289,0.9721428571428572,0.9427662015011142,0.849134199134199
18,distance,canberra,0.956077694235589,0.951606792551065,0.9802380952380952,0.9655100454832437,0.9153679653679655
18,distance,braycurtis,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
18,distance,correlation,0.9279135338345865,0.9186629211629211,0.9721428571428572,0.944029359395851,0.8538961038961039
19,uniform,euclidean,0.9315162907268169,0.9249280851085577,0.972063492063492,0.9470993137539641,0.8647186147186148
19,uniform,manhattan,0.9297619047619046,0.9230176998598051,0.9720634920634922,0.9458506173538931,0.8601731601731603
19,uniform,minkowski,0.9315162907268169,0.9249280851085577,0.972063492063492,0.9470993137539641,0.8647186147186148
19,uniform,chebyshev,0.924436090225564,0.9177616026532436,0.9692063492063492,0.9418637237130388,0.8506493506493508
19,uniform,cosine,0.919110275689223,0.9086036036036036,0.9692857142857143,0.9375963959633751,0.8348484848484847
19,uniform,canberra,0.9508145363408522,0.9463998649757164,0.9774603174603174,0.9614349704081686,0.9058441558441558
19,uniform,braycurtis,0.931547619047619,0.9256453274874327,0.9720634920634922,0.9472199444274455,0.864935064935065
19,uniform,correlation,0.9244047619047621,0.915990481431658,0.9693650793650794,0.941326057956195,0.849134199134199
19,distance,euclidean,0.9297619047619046,0.9296662207445262,0.9636507936507936,0.9453391883601283,0.8742424242424243
19,distance,manhattan,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
19,distance,minkowski,0.9297619047619046,0.9296662207445262,0.9636507936507936,0.9453391883601283,0.8742424242424243
19,distance,chebyshev,0.9262218045112782,0.924993359730202,0.9636507936507936,0.9428089832057569,0.864935064935065
19,distance,cosine,0.9296679197994988,0.9189010164010165,0.974920634920635,0.9455551809920951,0.8538961038961039
19,distance,canberra,0.9543233082706767,0.949177642753494,0.9802380952380952,0.9642127481859465,0.9106060606060605
19,distance,braycurtis,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
19,distance,correlation,0.9296679197994988,0.9189010164010165,0.974920634920635,0.9455551809920951,0.8538961038961039
20,uniform,euclidean,0.9297305764411027,0.9247779349584077,0.9692063492063492,0.9456517394190659,0.8647186147186148
20,uniform,manhattan,0.931547619047619,0.9256453274874327,0.9720634920634922,0.9472199444274455,0.864935064935065
20,uniform,minkowski,0.9297305764411027,0.9247779349584077,0.9692063492063492,0.9456517394190659,0.8647186147186148
20,uniform,chebyshev,0.9296992481203008,0.924654532203426,0.9692063492063492,0.9456188332734836,0.8647186147186148
20,uniform,cosine,0.919110275689223,0.9110545839957606,0.9665079365079366,0.9373583007252799,0.8396103896103895
20,uniform,canberra,0.9490601503759398,0.9463204998963513,0.9746825396825397,0.9599873960732704,0.9058441558441558
20,uniform,braycurtis,0.9368107769423559,0.932217470664197,0.9720634920634922,0.9508659585911238,0.8787878787878789
20,uniform,correlation,0.92437343358396,0.9182225211636977,0.9665079365079366,0.9412148199576331,0.8536796536796537
20,distance,euclidean,0.9315162907268169,0.9298163708946763,0.9664285714285714,0.9467851548745878,0.8742424242424243
20,distance,manhattan,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
20,distance,minkowski,0.9315162907268169,0.9298163708946763,0.9664285714285714,0.9467851548745878,0.8742424242424243
20,distance,chebyshev,0.9279761904761903,0.9269678080461136,0.9636507936507936,0.9439709791045952,0.8694805194805195
20,distance,cosine,0.9244047619047621,0.9117963003489319,0.974920634920635,0.941733048838312,0.8396103896103895
20,distance,canberra,0.9543233082706767,0.948904089848362,0.9802380952380952,0.964140182469545,0.9106060606060605
20,distance,braycurtis,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
20,distance,correlation,0.9261591478696742,0.9163552288552289,0.9721428571428572,0.9427662015011142,0.849134199134199
21,uniform,euclidean,0.9297619047619048,0.9224387536718579,0.972063492063492,0.9458034973896545,0.85995670995671
21,uniform,manhattan,0.9262531328320801,0.9179007407954776,0.9720634920634922,0.9432229897262655,0.8506493506493508
21,uniform,minkowski,0.9297619047619048,0.9224387536718579,0.972063492063492,0.9458034973896545,0.85995670995671
21,uniform,chebyshev,0.924436090225564,0.9177616026532436,0.9692063492063492,0.9418637237130388,0.8506493506493508
21,uniform,cosine,0.9208646616541353,0.9112226512226513,0.9692857142857143,0.9388874757755816,0.8396103896103895
21,uniform,canberra,0.9543233082706767,0.9465500151258665,0.9830158730158731,0.964250799936327,0.9058441558441558
21,uniform,braycurtis,0.9350563909774436,0.9297992629828314,0.9720634920634922,0.9496071655515088,0.8740259740259742
21,uniform,correlation,0.92437343358396,0.9182225211636977,0.9665079365079366,0.9412148199576331,0.8536796536796537
21,distance,euclidean,0.9297619047619046,0.9271887432670489,0.9664285714285714,0.9454533436112698,0.8694805194805195
21,distance,manhattan,0.9297932330827068,0.9230176998598051,0.9720634920634922,0.9458881331641275,0.8601731601731603
21,distance,minkowski,0.9297619047619046,0.9271887432670489,0.9664285714285714,0.9454533436112698,0.8694805194805195
21,distance,chebyshev,0.9262218045112782,0.924993359730202,0.9636507936507936,0.9428089832057569,0.864935064935065
21,distance,cosine,0.9261591478696742,0.9141039926566243,0.974920634920635,0.9429962067330487,0.8443722943722942
21,distance,canberra,0.9560776942355889,0.9489791649234374,0.9830158730158731,0.9655480972336242,0.9106060606060605
21,distance,braycurtis,0.9333020050125314,0.9274103558570823,0.9720634920634922,0.9483089221025803,0.8694805194805195
21,distance,correlation,0.9261591478696742,0.9164978150504467,0.9721428571428572,0.942839712210357,0.848917748917749
22,uniform,euclidean,0.9297619047619048,0.9224387536718579,0.972063492063492,0.9458034973896545,0.85995670995671
22,uniform,manhattan,0.9315162907268169,0.9251971870392923,0.9720634920634922,0.9470758425791184,0.8647186147186148
22,uniform,minkowski,0.9297619047619048,0.9224387536718579,0.972063492063492,0.9458034973896545,0.85995670995671
22,uniform,chebyshev,0.9279761904761905,0.9222886035217078,0.9692063492063492,0.9443559230547564,0.85995670995671
22,uniform,cosine,0.9226190476190477,0.9156699686111451,0.9665079365079366,0.9398846165147535,0.849134199134199
22,uniform,canberra,0.9490601503759397,0.9463204998963513,0.9746825396825397,0.9599873960732704,0.9058441558441558
22,uniform,braycurtis,0.9368107769423559,0.932217470664197,0.9720634920634922,0.9508659585911238,0.8787878787878789
22,uniform,correlation,0.92437343358396,0.9182225211636977,0.9665079365079366,0.9412148199576331,0.8536796536796537
22,distance,euclidean,0.9297932330827068,0.924778776909714,0.9692857142857143,0.9456062193998778,0.8647186147186148
22,distance,manhattan,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
22,distance,minkowski,0.9297932330827068,0.924778776909714,0.9692857142857143,0.9456062193998778,0.8647186147186148
22,distance,chebyshev,0.9280075187969924,0.9270385931168986,0.9636507936507936,0.94400737709681,0.8694805194805195
22,distance,cosine,0.9261591478696742,0.9141039926566243,0.974920634920635,0.9429962067330487,0.8443722943722942
22,distance,canberra,0.9543233082706767,0.948904089848362,0.9802380952380952,0.964140182469545,0.9106060606060605
22,distance,braycurtis,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
22,distance,correlation,0.9261591478696742,0.9164184499710816,0.9721428571428572,0.9428005885796843,0.848917748917749
23,uniform,euclidean,0.9280075187969924,0.917920711341764,0.9748412698412698,0.9447986238291082,0.8506493506493508
23,uniform,manhattan,0.9262531328320801,0.9156956703241532,0.9748412698412698,0.9435298555983487,0.8458874458874458
23,uniform,minkowski,0.9280075187969924,0.917920711341764,0.9748412698412698,0.9447986238291082,0.8506493506493508
23,uniform,chebyshev,0.924436090225564,0.9152180086390613,0.971984126984127,0.9420208460513304,0.845887445887446
23,uniform,cosine,0.9208646616541353,0.9134263788675554,0.9665079365079366,0.9386565463393148,0.8443722943722942
23,uniform,canberra,0.9490288220551377,0.9439105335390165,0.9774603174603174,0.9601031591448506,0.901082251082251
23,uniform,braycurtis,0.9297619047619048,0.9201693545346796,0.9748412698412698,0.9459803060487992,0.8551948051948053
23,uniform,correlation,0.919110275689223,0.9109821634821635,0.9665079365079366,0.9374358655293087,0.8393939393939395
23,distance,euclidean,0.9297932330827068,0.925293660030502,0.9692857142857143,0.9457400398653493,0.864935064935065
23,distance,manhattan,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
23,distance,minkowski,0.9297932330827068,0.925293660030502,0.9692857142857143,0.9457400398653493,0.864935064935065
23,distance,chebyshev,0.9227130325814535,0.9198131795500217,0.9636507936507936,0.9401834124295012,0.8554112554112555
23,distance,cosine,0.9244047619047621,0.9138906213906214,0.9721428571428572,0.941552297069961,0.8443722943722942
23,distance,canberra,0.9490288220551377,0.9439105335390165,0.9774603174603174,0.9601031591448506,0.901082251082251
23,distance,braycurtis,0.931547619047619,0.9254359075411707,0.9720634920634922,0.9471469262037424,0.864935064935065
23,distance,correlation,0.9296679197994988,0.9189642375168692,0.974920634920635,0.9455895680706652,0.8536796536796537
24,uniform,euclidean,0.9262531328320801,0.9178366777283186,0.972063492063492,0.9433096902274984,0.8506493506493508
24,uniform,manhattan,0.9315162907268169,0.9229921165679679,0.9748412698412698,0.9473827084512015,0.85995670995671
24,uniform,minkowski,0.9262531328320801,0.9178366777283186,0.972063492063492,0.9433096902274984,0.8506493506493508
24,uniform,chebyshev,0.9279761904761905,0.9197450095075256,0.971984126984127,0.9445130453930479,0.8551948051948053
24,uniform,cosine,0.9208646616541353,0.9134263788675554,0.9665079365079366,0.9386565463393148,0.8443722943722942
24,uniform,canberra,0.9490288220551377,0.9439105335390165,0.9774603174603174,0.9601031591448506,0.901082251082251
24,uniform,braycurtis,0.9315476190476192,0.9251440660883384,0.972063492063492,0.9472385631482678,0.8647186147186148
24,uniform,correlation,0.919110275689223,0.9109821634821635,0.9665079365079366,0.9374358655293087,0.8393939393939395
24,distance,euclidean,0.9280388471177945,0.9228043285938021,0.9692857142857143,0.9444442235010397,0.8601731601731603
24,distance,manhattan,0.9297932330827068,0.9230176998598051,0.9720634920634922,0.9458881331641275,0.8601731601731603
24,distance,minkowski,0.9280388471177945,0.9228043285938021,0.9692857142857143,0.9444442235010397,0.8601731601731603
24,distance,chebyshev,0.9262531328320801,0.9250641448009869,0.9636507936507936,0.942845381197972,0.864935064935065
24,distance,cosine,0.9244047619047621,0.9138906213906214,0.9721428571428572,0.941552297069961,0.8443722943722942
24,distance,canberra,0.9525375939849623,0.9464147584116624,0.9802380952380952,0.9628083712062271,0.9058441558441558
24,distance,braycurtis,0.931547619047619,0.9251971870392921,0.9720634920634922,0.9471133583893527,0.8647186147186148
24,distance,correlation,0.9279135338345865,0.9187261422787738,0.9721428571428572,0.944063746474421,0.8536796536796537
25,uniform,euclidean,0.9280075187969924,0.917920711341764,0.9748412698412698,0.9447986238291082,0.8506493506493508
25,uniform,manhattan,0.9262531328320801,0.9157558519632822,0.9748412698412698,0.9435283746653609,0.8458874458874458
25,uniform,minkowski,0.9280075187969924,0.917920711341764,0.9748412698412698,0.9447986238291082,0.8506493506493508
25,uniform,chebyshev,0.9262218045112782,0.9154313799050641,0.9748412698412698,0.94346681256579,0.845887445887446
25,uniform,cosine,0.919110275689223,0.9107373032373033,0.9665079365079366,0.9373688199811661,0.8396103896103895
25,uniform,canberra,0.9472744360902254,0.9389963075721589,0.9802380952380952,0.9589180013843503,0.8915584415584416
